play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
221.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,221.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
242.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,242.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
264.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,264.0,10012004-0919-08c5-265f-4dc1ce564e6d,0
280.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,280.0,10012004-0919-08c5-265f-4dc1ce564e6d,0
300.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,300.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0010346
321.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,321.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
353.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,353.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
385.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,385.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
406.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,406.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
438.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,438.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0010346
459.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,459.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
480.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,480.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
501.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,501.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0010346
531.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,531.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0008241
552.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,552.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0010346
571.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,571.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0010346
