vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
-0.012441613,0.012441613,0.10957332,0.8904267,26,40,2.5,44.0
-0.00469739,0.00469739,0.09713171,0.9028683,26,40,2.5,44.0
0.0024941862,-0.0024941862,0.09243432,0.9075657,26,40,2.5,44.0
-0.0077360272,-0.0077360272,0.9050715,0.9050715,26,40,2.5,44.0
0.00857532,0.00857532,0.89733547,0.89733547,26,40,2.5,44.0
-0.013997972,-0.013997972,0.9059108,0.9059108,26,40,2.5,44.0
0.036325045,0.036325045,0.8919128,0.8919128,26,40,2.5,44.0
0.0013430789,-0.0013430789,0.07176214,0.92823786,26,40,2.5,44.0
-0.0035560206,0.0035560206,0.073105216,0.9268948,26,40,2.5,44.0
-0.006817378,0.006817378,0.069549195,0.9304508,26,40,2.5,44.0
-0.012151409,0.012151409,0.06273182,0.9372682,26,40,2.5,44.0
0.0067773797,-0.0067773797,0.05058041,0.9494196,26,40,2.5,44.0
-0.0009456277,-0.0009456277,0.9426422,0.9426422,26,40,2.5,44.0
0.0071525574,0.0071525574,0.9416966,0.9416966,26,40,2.5,44.0
-0.0009332895,-0.0009332895,0.94884914,0.94884914,26,40,2.5,44.0
-0.0050959587,-0.0050959587,0.94791585,0.94791585,26,40,2.5,44.0
-0.0011498332,-0.0011498332,0.9428199,0.9428199,26,40,2.5,44.0
-0.008332968,-0.008332968,0.94167006,0.94167006,26,40,2.5,44.0
0.00071195513,0.00071195513,0.9333371,0.9333371,26,40,2.5,44.0
-0.004768111,0.004768111,0.06595095,0.93404907,26,40,2.5,44.0
0.0020724237,-0.0020724237,0.06118284,0.93881714,26,40,2.5,44.0
-0.016242143,0.016242143,0.063255265,0.93674475,26,40,2.5,44.0
-0.0020740815,0.0020740815,0.047013123,0.9529869,26,40,2.5,44.0
-0.00063306093,-0.00063306093,0.95506096,0.95506096,26,40,2.5,44.0
0.0045309067,0.0045309067,0.9544279,0.9544279,26,40,2.5,44.0
0.0044922233,0.0044922233,0.9589588,0.9589588,26,40,2.5,44.0
0.0,0.0,0.963451,0.963451,26,40,2.5,44.0
-0.0013113618,-0.0013113618,0.963451,0.963451,26,40,2.5,44.0
0.0133033395,0.0133033395,0.96213967,0.96213967,26,40,2.5,44.0
-0.0018157363,-0.0018157363,0.975443,0.975443,26,40,2.5,44.0
-0.0010518432,-0.0010518432,0.97362727,0.97362727,26,40,2.5,44.0
0.00066256523,0.00066256523,0.9725754,0.9725754,26,40,2.5,44.0
0.0043473244,0.0043473244,0.973238,0.973238,26,40,2.5,44.0
-0.0019845963,-0.0019845963,0.9775853,0.9775853,26,40,2.5,44.0
0.0091689825,0.0091689825,0.9756007,0.9756007,26,40,2.5,44.0
-0.00038135052,-0.00038135052,0.9847697,0.9847697,26,40,2.5,44.0
-0.0023112297,-0.0023112297,0.98438835,0.98438835,26,40,2.5,44.0
-0.0015506148,-0.0015506148,0.9820771,0.9820771,26,40,2.5,44.0
0.0021710545,0.0021710545,0.9805265,0.9805265,26,40,2.5,44.0
0.0022459608,-0.0022459608,0.017302439,0.98269755,26,40,2.5,44.0
-0.00097270496,0.00097270496,0.0195484,0.9804516,26,40,2.5,44.0
-0.0017818213,0.0017818213,0.018575694,0.98142433,26,40,2.5,44.0
-0.012642052,0.012642052,0.016793873,0.98320615,26,40,2.5,44.0
2.9325485e-05,2.9325485e-05,0.9958482,0.9958482,26,40,2.5,44.0
0.0013924241,0.0013924241,0.9958775,0.9958775,26,40,2.5,44.0
-0.001626432,-0.001626432,0.9972699,0.9972699,26,40,2.5,44.0
0.002471507,0.002471507,0.9956435,0.9956435,26,40,2.5,44.0
-2.671103e-05,2.671103e-05,0.0018849963,0.998115,26,40,2.5,44.0
0.0005163002,-0.0005163002,0.0018582853,0.9981417,26,40,2.5,44.0
-0.0008366053,0.0008366053,0.0023745855,0.9976254,26,40,2.5,44.0
0.00013851188,-0.00013851188,0.0015379802,0.998462,26,40,2.5,44.0
-0.00075378007,0.00075378007,0.001676492,0.9983235,26,40,2.5,44.0
-9.1871654e-05,9.1871654e-05,0.000922712,0.99907726,26,40,2.5,44.0
-8.766417e-05,8.766417e-05,0.0008308403,0.9991692,26,40,2.5,44.0
-0.00018904364,0.00018904364,0.00074317615,0.99925685,26,40,2.5,44.0
-0.0002677322,0.0002677322,0.0005541325,0.99944586,26,40,2.5,44.0
-1.9073486e-06,-1.9073486e-06,0.9997136,0.9997136,26,40,2.5,44.0
-3.0338764e-05,-3.0338764e-05,0.9997117,0.9997117,26,40,2.5,44.0
-1.5377998e-05,-1.5377998e-05,0.99968135,0.99968135,26,40,2.5,44.0
5.9109618e-05,5.9109618e-05,0.999666,0.999666,26,40,2.5,44.0
-6.959062e-05,6.959062e-05,0.0002749148,0.9997251,26,40,2.5,44.0
1.0085627e-05,-1.0085627e-05,0.00020532419,0.99979466,26,40,2.5,44.0
-2.3038563e-05,2.3038563e-05,0.00021540982,0.9997846,26,40,2.5,44.0
-2.710044e-05,2.710044e-05,0.00019237126,0.99980766,26,40,2.5,44.0
5.6808392e-05,-5.6808392e-05,0.00016527082,0.9998347,26,40,2.5,44.0
0.00010948915,-0.00010948915,0.00022207921,0.9997779,26,40,2.5,44.0
-4.7095702e-05,4.7095702e-05,0.00033156836,0.9996684,26,40,2.5,44.0
-0.00028012492,0.00028012492,0.00028447266,0.9997155,26,40,2.5,44.0
5.781176e-07,5.781176e-07,0.99999565,0.99999565,26,40,2.5,44.0
1.2869123e-07,-1.2869123e-07,3.7696254e-06,0.99999624,26,40,2.5,44.0
,3.8983167e-06,3.8983167e-06,0.9999961,26,40,2.5,44.0
,,,1.0,26,40,2.5,44.0
0.010443255,-0.010443255,0.22518428,0.77481574,10,36,7.5,42.0
-0.01064077,0.01064077,0.23562753,0.76437247,10,36,7.5,42.0
-0.0062705427,0.0062705427,0.22498676,0.7750132,10,36,7.5,42.0
0.03026466,-0.03026466,0.21871622,0.7812838,10,36,7.5,42.0
-0.010407567,0.010407567,0.24898088,0.7510191,10,36,7.5,42.0
0.015922934,-0.015922934,0.23857331,0.7614267,10,36,7.5,42.0
0.020548493,-0.020548493,0.25449625,0.7455038,10,36,7.5,42.0
-0.0055203736,0.0055203736,0.27504474,0.72495526,10,36,7.5,42.0
-0.032360747,0.032360747,0.26952437,0.73047566,10,36,7.5,42.0
-0.030523494,0.030523494,0.23716362,0.7628364,10,36,7.5,42.0
-0.0053491592,-0.0053491592,0.7933599,0.7933599,10,36,7.5,42.0
-0.0008238554,-0.0008238554,0.7880107,0.7880107,10,36,7.5,42.0
0.0004903674,0.0004903674,0.78718686,0.78718686,10,36,7.5,42.0
-0.0035301447,-0.0035301447,0.7876772,0.7876772,10,36,7.5,42.0
0.026242614,0.026242614,0.7841471,0.7841471,10,36,7.5,42.0
-0.0054689646,-0.0054689646,0.8103897,0.8103897,10,36,7.5,42.0
-0.018246174,-0.018246174,0.80492073,0.80492073,10,36,7.5,42.0
-0.003950298,-0.003950298,0.78667456,0.78667456,10,36,7.5,42.0
-0.041826963,-0.041826963,0.78272426,0.78272426,10,36,7.5,42.0
-0.016228184,0.016228184,0.2591027,0.7408973,10,36,7.5,42.0
0.011774853,-0.011774853,0.24287452,0.7571255,10,36,7.5,42.0
0.008394867,-0.008394867,0.25464937,0.7453506,10,36,7.5,42.0
-0.02538772,0.02538772,0.26304424,0.73695576,10,36,7.5,42.0
0.03201224,-0.03201224,0.23765652,0.76234347,10,36,7.5,42.0
-0.0167754,0.0167754,0.26966876,0.73033124,10,36,7.5,42.0
0.021428108,-0.021428108,0.25289336,0.7471067,10,36,7.5,42.0
0.05532345,-0.05532345,0.27432147,0.72567856,10,36,7.5,42.0
0.017263621,-0.017263621,0.32964492,0.6703551,10,36,7.5,42.0
-0.034382403,0.034382403,0.34690854,0.65309143,10,36,7.5,42.0
-0.0,0.0,0.31252614,0.6874739,10,36,7.5,42.0
-0.014711827,0.014711827,0.31252614,0.6874739,10,36,7.5,42.0
-0.024686009,0.024686009,0.2978143,0.7021857,10,36,7.5,42.0
-0.043682903,0.043682903,0.2731283,0.7268717,10,36,7.5,42.0
-0.03537911,-0.03537911,0.7705546,0.7705546,10,36,7.5,42.0
0.0020942092,0.0020942092,0.7351755,0.7351755,10,36,7.5,42.0
0.02092594,0.02092594,0.7372697,0.7372697,10,36,7.5,42.0
-0.083042234,-0.083042234,0.75819564,0.75819564,10,36,7.5,42.0
-0.02490437,0.02490437,0.3248466,0.6751534,10,36,7.5,42.0
0.038158327,-0.038158327,0.29994223,0.70005774,10,36,7.5,42.0
0.0033856928,-0.0033856928,0.33810055,0.66189945,10,36,7.5,42.0
-0.013961613,0.013961613,0.34148625,0.6585138,10,36,7.5,42.0
-0.027105093,0.027105093,0.32752463,0.67247534,10,36,7.5,42.0
0.068296224,-0.068296224,0.30041954,0.69958043,10,36,7.5,42.0
0.0,0.0,0.63128424,0.63128424,10,36,7.5,42.0
-0.011368036,-0.011368036,0.63128424,0.63128424,10,36,7.5,42.0
-0.02013272,-0.02013272,0.6199162,0.6199162,10,36,7.5,42.0
0.068241,0.068241,0.5997835,0.5997835,10,36,7.5,42.0
-0.037947953,-0.037947953,0.6680245,0.6680245,10,36,7.5,42.0
0.02445817,0.02445817,0.6300765,0.6300765,10,36,7.5,42.0
0.02664411,0.02664411,0.6545347,0.6545347,10,36,7.5,42.0
-0.012546778,-0.012546778,0.6811788,0.6811788,10,36,7.5,42.0
0.040524244,0.040524244,0.66863203,0.66863203,10,36,7.5,42.0
-0.016921878,-0.016921878,0.7091563,0.7091563,10,36,7.5,42.0
-0.01653558,-0.01653558,0.6922344,0.6922344,10,36,7.5,42.0
-0.026785314,-0.026785314,0.6756988,0.6756988,10,36,7.5,42.0
-0.040617764,-0.040617764,0.6489135,0.6489135,10,36,7.5,42.0
-0.0024148524,-0.0024148524,0.60829574,0.60829574,10,36,7.5,42.0
0.029135138,-0.029135138,0.3941191,0.60588086,10,36,7.5,42.0
